Oficina Registral,USO VEHICULO,CLASE AAP,SUB-CLASE,CARROCERIA,CATEGORIA,MARCA,MODELO,VERSION,ORIGEN,COMBUSTIBLE,FORMULA RODANTE,PBV,CILINDRADA,# ASIENTO,AÑO_MOD,ENERO,FEBRERO,total
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,MERCEDES BENZ,ACCELO 815,ACCELO 815/44,BRAZIL,DIESEL,4X2,9100,4800,3,2021,1,4,5
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,UD,CRONER MKE,CRONER MKE,THAILAND,DIESEL,4X2,11700,5100,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,VOLKSWAGEN,9.170 NEW DELIVERY E5,CHASIS CABINADO,BRAZIL,DIESEL,4X2,8800,3800,3,2021,2,0,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,DONGFENG,DF-1718,DF-1718 C4,CHINA,DIESEL,4X2,17590,4500,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,DONGFENG,DFL1140,KINGRUN 20 E4,CHINA,DIESEL,4X2,20000,6700,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,DONGFENG,DFL1250AW2,KINGRUN 35,CHINA,DIESEL,6X4,35000,8900,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,FUSO,FJ,1828 R 4X2 CHC EURO 5,INDIA,DIESEL,4X2,18000,6373,3,2018,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,FUSO,FJ,2528 R 6X2 CHC EURO 5,INDIA,DIESEL,6X2,25000,6373,3,2018,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GD,STANDARD,JAPAN,DIESEL,4X2,12500,7684,3,2021,4,1,5
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GH,GH8JM7A-SGK,JAPAN,DIESEL,4X2,19000,7684,3,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GH,LARGO-SEMI FULL,JAPAN,DIESEL,4X2,17800,7684,3,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GH,LARGO SEMI FULL,JAPAN,DIESEL,4X2,17800,7684,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HYUNDAI,HD120,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,12520,5900,3,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HYUNDAI,HD120,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,12520,5900,3,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HYUNDAI,HD160 MAX,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,16000,5900,3,2020,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HYUNDAI,HD170,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,18800,5899,3,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HYUNDAI,HD160,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,16000,5900,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,INTERNATIONAL,7600 SBA 6X4,CAMION,MEXICO,DIESEL,6X4,27215,10800,2,2021,2,0,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,ISUZU,FTR34UL-PDPEN,10TON,JAPAN,DIESEL,4X2,15295,7790,3,2021,0,2,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,ISUZU,FVR34UL-QDPES,13TON,JAPAN,DIESEL,4X2,18630,7790,3,2021,2,2,4
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,JAC,HFC1083KN,SD800 VIP CHC 9.0T CRDI EIV,CHINA,DIESEL,4X2,12590,3760,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,JAC,HFC1083KN,SD800 VIP CHC 9.0T CRDI EIV,CHINA,DIESEL,4X2,12590,3760,3,2022,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,AROCS 3342K,AROCS 3342K,GERMANY,DIESEL,6X4,34300,12800,2,2021,2,0,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 1719,ATEGO 1719/54,BRAZIL,DIESEL,4X2,16300,4800,2,2021,2,1,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,AROCS 3351K,AROCS 3351K,GERMANY,DIESEL,6X4,41000,12809,2,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 2730,ATEGO 2730/54,BRAZIL,DIESEL,6X4,26600,7201,2,2020,2,1,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 2730,ATEGO 2730/54,BRAZIL,DIESEL,6X4,26600,7201,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,AXOR 3131,AXOR 3131/48,BRAZIL,DIESEL,6X4,33100,7201,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,AXOR 3131,AXOR 3131/54,BRAZIL,DIESEL,6X4,33500,7201,2,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 1419,ATEGO 1419/54,BRAZIL,DIESEL,4X2,14000,4801,2,2020,2,2,4
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 1726,ATEGO 1726/48,BRAZIL,DIESEL,4X2,17100,7201,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 1726,ATEGO 1726/54,BRAZIL,DIESEL,4X2,17100,7201,2,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ACTROS 3344K,ACTROS 3344 K,GERMANY,DIESEL,6X4,41000,11946,2,2020,2,0,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,AROCS 4148K,AROCS 4148K,GERMANY,DIESEL,8X4,48000,12809,2,2018,2,0,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 1730,ATEGO 1730/54,BRAZIL,DIESEL,4X2,17500,7201,2,2021,1,1,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 2430,ATEGO 2430/54,BRAZIL,DIESEL,6X2,24100,7201,2,2020,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 2430,ATEGO 2430/54,BRAZIL,DIESEL,6X2,24500,7201,2,2021,1,1,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,AXOR 3344,AXOR 3344/48,BRAZIL,DIESEL,6X4,33500,11900,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,G500 B6X4,G500B6X4HZ,BRAZIL,DIESEL,6X4,25000,12700,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,G540 B6X4,G540B6X4HZ,BRAZIL,DIESEL,6X4,25000,12700,2,2021,1,1,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,G540 B6X4,G540B6X4HZ,BRAZIL,DIESEL,6X4,41000,12700,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,P310 B6X4,P310LB6X4HSA,BRAZIL,DIESEL,6X4,26500,9300,2,2018,1,1,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,P450 B6X4,P450B6X4HZ,BRAZIL,DIESEL,6X4,25000,12700,2,2021,1,1,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,P450 B6X4,P450B6X4HZ,BRAZIL,DIESEL,6X4,41000,12700,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,P360 B6X2,P360B6X2NA,BRAZIL,DIESEL,6X2,25000,9300,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,G540 B8X4,G540B8X4HZ,BRAZIL,DIESEL,8X4,32000,12700,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,G540 B8X4,G540B8X4HZ,BRAZIL,DIESEL,8X4,48000,12700,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,P320 B6X2,P320B6X2NA,BRAZIL,DIESEL,6X2,25000,9300,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,P320 B6X2,P320B6X2NA,BRAZIL,DIESEL,6X2,25000,12700,2,2021,2,0,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SCANIA,P320 B6X2,P320B6X2NA,BRAZIL,DIESEL,6X2,26500,9300,2,2021,2,1,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,SINOTRUK,ZZ1168G5215D1,HOMAN,CHINA,DIESEL,4X2,15500,3800,3,2020,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,UD,CRONER PKE,CRONER PKE,THAILAND,DIESEL,4X2,18500,7700,3,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLKSWAGEN,31.280 DC MAN E5,CHASIS CABINADO,BRAZIL,DIESEL,6X4,30500,6871,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FH 6X4R,FH 6X4 R,SWEDEN,DIESEL,6X4,28500,12800,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 6X4 R,FMX 6X4 R,BRAZIL,DIESEL,6X4,42000,12800,2,2021,5,5,10
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 6X4 R,FMX 6X4 R,BRAZIL,DIESEL,6X4,42000,12800,2,2022,0,15,15
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 6X4 R,FMX 6X4 R,BELGIUM,DIESEL,6X4,42000,12800,2,2021,1,2,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 8X4 R,FMX 8X4 R,BRAZIL,DIESEL,8X4,52000,12800,2,2021,5,1,6
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 8X4 R,FMX 8X4 R,BRAZIL,DIESEL,8X4,52000,12800,2,2022,0,3,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 6X2 R,VM 6X2 R,BRAZIL,DIESEL,6X2,24700,7200,2,2021,0,3,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 6X2 R,VM 6X2 R,BRAZIL,DIESEL,6X2,24700,7200,2,2022,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 6X4 R,VM 6X4 R,BRAZIL,DIESEL,6X4,26700,7200,2,2020,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 6X4 R,VM 6X4 R,BRAZIL,DIESEL,6X4,26700,7200,2,2021,0,2,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 6X4 R,VM 6X4 R,BRAZIL,DIESEL,6X4,32000,7200,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 8X4 R,VM 8X4 R,BRAZIL,DIESEL,8X4,33400,7200,2,2021,0,2,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 8X2 R,VM 8X2 R,BRAZIL,DIESEL,8X2,31400,7200,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 8X2 R,VM 8X2 R,BRAZIL,DIESEL,8X2,31400,7200,2,2022,0,3,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,114SD,MEXICO,MEXICO,DIESEL,6X4,27240,12800,2,2020,9,0,9
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,114SD,MEXICO,MEXICO,DIESEL,6X4,27240,12809,2,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,114SD,114SD,MEXICO,DIESEL,6X4,26862,12800,2,2020,0,21,21
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,114SD,114SD,MEXICO,DIESEL,6X4,26862,12809,2,2020,0,4,4
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,CASCADIA 125,MEXICO,MEXICO,DIESEL,6X4,26862,14800,2,2019,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,NEW CASCADIA 116,MEXICO,MEXICO,DIESEL,6X4,26862,12809,2,2021,5,0,5
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,NEW CASCADIA,NEW CASCADIA 116,MEXICO,DIESEL,6X4,26862,12809,2,2021,0,8,8
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,FREIGHTLINER,NEW CASCADIA,NEW CASCADIA 116,MEXICO,DIESEL,6X4,26866,12800,2,2020,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,INTERNATIONAL,7600 SBA 6X4,REMOLCADOR,MEXICO,DIESEL,6X4,24494,10800,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,INTERNATIONAL,7600 SBA 6X4,REMOLCADOR,MEXICO,DIESEL,6X4,27216,10800,2,2021,0,5,5
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,INTERNATIONAL,PROSTAR+122 6X4,REMOLCADOR,MEXICO,DIESEL,6X4,24766,14945,2,2022,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,INTERNATIONAL,PROSTAR+122 6X4,REMOLCADOR,MEXICO,DIESEL,6X4,27488,14945,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,INTERNATIONAL,PROSTAR+122 6X4,REMOLCADOR,MEXICO,DIESEL,6X4,27488,14945,2,2022,18,13,31
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MACK,AN64TX,AN64TX,UNITED STATES,DIESEL,6X4,27600,12800,2,2021,1,2,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MERCEDES BENZ,ACTROS 2651LS,ACTROS 2651 LS,GERMANY,DIESEL,6X4,28500,12809,2,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MERCEDES BENZ,ACTROS 2651LS,ACTROS 2651LS,GERMANY,DIESEL,6X4,28500,12809,2,2019,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MERCEDES BENZ,ACTROS 2651LS,ACTROS 2651LS,GERMANY,DIESEL,6X4,28500,12809,2,2020,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MERCEDES BENZ,AXOR 2041LS,AXOR 2041LS,BRAZIL,DIESEL,4X2,20100,11947,2,2020,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,MERCEDES BENZ,ACTROS 2645LS,ACTROS 2645LS,GERMANY,DIESEL,6X4,28500,12809,2,2020,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P410 A4X2,P410A4X2NA,BRAZIL,DIESEL,4X2,20500,12700,2,2021,0,2,2
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,R500 A6X4,R500A6X4NA,BRAZIL,DIESEL,6X4,28500,12700,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,G410 A6X4,G410A6X4NA,BRAZIL,GNV,6X4,28500,12740,2,2021,0,13,13
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P450 A6X4,P450A6X4NA,BRAZIL,DIESEL,6X4,28100,12700,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,P450 A6X4,P450A6X4NA,BRAZIL,DIESEL,6X4,28500,12700,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SCANIA,G540 A6X4,G540A6X4NA,BRAZIL,DIESEL,6X4,28500,12700,2,2021,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SINOTRUK,ZZ4255N3246E1,HOHAN N7G 440,CHINA,DIESEL,6X4,29000,10518,2,2019,0,3,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,SINOTRUK,ZZ4255N3246E1,N.E.,CHINA,DIESEL,6X4,29000,10518,2,2019,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FH 6X4 T,FH 6X4 T,BRAZIL,DIESEL,6X4,28500,12800,2,2021,1,2,3
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FH 6X4 T,FH 6X4 T,BRAZIL,DIESEL,6X4,28500,12800,2,2022,0,16,16
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 6X4 T,FM 6X4 T,BRAZIL,DIESEL,6X4,28500,10800,2,2022,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 6X4 T,FM 6X4 T,BRAZIL,DIESEL,6X4,28500,12800,2,2021,0,4,4
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 6X4 T,FM 6X4 T,BRAZIL,DIESEL,6X4,28500,12800,2,2022,0,1,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FM 6X4 T,FM 6X4 T,BELGIUM,DIESEL,6X4,28500,12800,2,2021,1,0,1
TRUJILLO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,N3,VOLVO,FMX 6X4 T,FMX 6X4 T,BRAZIL,DIESEL,6X4,35000,12800,2,2021,0,1,1
TRUJILLO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FIAT,DUCATO,ITALIA,ITALY,DIESEL,4X2,3550,2287,20,2019,2,0,2
TRUJILLO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FOTON,TOANO,BJ6608B1DDA-AB,CHINA,DIESEL,4X2,3671,2780,18,2020,1,1,2
TRUJILLO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FOTON,TOANO,BJ6608B1DDA-AB,CHINA,DIESEL,4X2,3671,2780,18,2021,0,3,3
